filename,xmin,ymin,xmax,ymax,label
31057.png,40,3,68,51,5
31058.png,92,39,120,79,2
31058.png,112,34,136,74,0
31058.png,127,31,155,71,7
31059.png,14,1,20,14,3
31060.png,45,10,57,43,1
31060.png,57,8,72,41,3
31060.png,71,8,82,41,1
31060.png,80,8,98,41,4
31061.png,25,4,40,32,9
31061.png,41,6,53,34,1
31062.png,51,3,62,43,9
31062.png,63,6,71,46,1
31063.png,54,10,66,62,1
31063.png,65,9,91,61,2
31064.png,39,4,53,47,1
31064.png,52,4,62,47,1
31064.png,61,5,76,48,2
31065.png,38,3,50,27,2
31066.png,152,20,175,57,6
31066.png,174,22,196,59,0
31067.png,43,8,64,43,6
31067.png,62,8,81,43,6
31068.png,32,9,39,31,1
31068.png,37,9,48,31,2
31068.png,45,7,54,29,6
31069.png,19,2,29,23,9
31070.png,72,23,82,55,1
31070.png,82,23,96,55,8
31070.png,95,20,108,52,2
31071.png,24,9,30,25,2
31072.png,67,17,103,79,2
31073.png,55,12,68,46,6
31073.png,67,12,81,46,0
31073.png,81,11,96,45,9
31074.png,71,11,95,80,6
31074.png,98,22,129,91,5
31075.png,65,14,101,79,2
31075.png,96,11,128,76,7
31076.png,45,5,62,54,1
31076.png,63,7,84,56,2
31077.png,38,7,61,42,6
31077.png,64,8,87,43,4
31078.png,22,1,30,21,2
31078.png,30,3,40,23,0
31078.png,41,3,49,23,9
31079.png,18,4,27,22,1
31079.png,26,4,39,22,9
31080.png,50,11,59,38,9
31080.png,64,14,77,41,1
31080.png,82,17,91,44,0
31081.png,30,5,40,33,2
31081.png,43,5,54,33,7
31082.png,27,17,34,39,1
31082.png,33,19,45,41,0
31082.png,45,20,57,42,4
31083.png,82,25,100,68,0
31083.png,99,24,118,67,0
31083.png,119,16,140,59,3
31084.png,19,7,27,18,2
31084.png,28,7,35,18,0
31084.png,34,5,41,16,1
31085.png,102,31,136,107,4
31085.png,137,25,186,101,6
31086.png,71,35,89,70,2
31086.png,88,36,105,71,1
31087.png,66,26,81,60,4
31087.png,82,26,100,60,5
31088.png,126,17,136,74,1
31088.png,138,18,163,75,0
31088.png,164,14,191,71,0
31089.png,24,7,35,18,6
31090.png,31,9,45,35,7
31090.png,45,9,58,35,3
31091.png,29,2,39,27,8
31091.png,39,3,51,28,6
31092.png,70,31,91,54,4
31092.png,71,48,94,71,4
31093.png,27,4,35,32,1
31093.png,35,3,48,31,7
31093.png,49,2,62,30,8
31094.png,41,10,52,36,5
31094.png,51,12,60,38,2
31095.png,20,7,28,24,1
31095.png,28,5,37,22,9
31095.png,40,5,50,22,5
31095.png,49,5,59,22,4
31096.png,46,17,56,38,8
31096.png,55,18,67,39,2
31096.png,65,18,74,39,0
31097.png,54,9,79,55,9
31097.png,76,13,95,59,3
31098.png,34,9,45,35,6
31098.png,46,11,53,37,1
31099.png,21,1,38,28,2
31099.png,38,1,53,28,0
31100.png,18,4,25,20,9
31100.png,24,4,29,20,2
31101.png,37,5,51,46,1
31101.png,51,6,69,47,4
31101.png,73,6,90,47,5
31102.png,23,3,33,23,2
31103.png,26,2,35,28,4
31103.png,35,2,43,28,1
31104.png,36,11,48,43,2
31104.png,43,7,58,39,1
31104.png,53,6,67,38,7
31105.png,115,19,173,142,3
31105.png,173,23,229,146,9
31106.png,20,3,24,23,1
31106.png,25,1,33,21,7
31107.png,27,6,37,27,3
31107.png,38,6,50,27,5
31108.png,38,8,54,42,4
31108.png,51,8,65,42,4
31108.png,65,10,77,44,4
31108.png,77,11,89,45,0
31109.png,20,2,28,23,1
31110.png,47,11,80,56,5
31111.png,2,4,10,32,1
31111.png,9,2,18,30,8
31112.png,31,13,36,31,1
31112.png,34,12,44,30,0
31113.png,51,16,62,37,2
31113.png,58,15,69,36,2
31113.png,66,16,76,37,5
31114.png,26,4,45,36,6
31115.png,68,19,80,49,7
31115.png,81,23,93,53,0
31116.png,41,7,48,31,1
31116.png,48,10,59,34,6
31116.png,59,11,71,35,1
31117.png,41,5,85,60,6
31118.png,92,42,108,76,2
31118.png,104,49,120,83,8
31119.png,70,32,96,80,3
31119.png,87,27,113,75,3
31119.png,105,8,140,56,4
31120.png,55,1,97,75,2
31120.png,97,1,134,75,9
31121.png,20,3,31,20,3
31121.png,31,4,46,21,2
31122.png,22,4,35,27,6
31122.png,36,3,48,26,7
31123.png,12,1,22,16,3
31123.png,22,1,32,16,3
31124.png,22,1,34,26,4
31124.png,33,1,43,26,9
31125.png,24,4,39,26,5
31125.png,40,6,54,28,0
31126.png,35,8,44,39,1
31126.png,43,8,50,39,0
31127.png,44,9,57,47,1
31128.png,69,16,96,73,5
31128.png,99,16,122,73,1
31128.png,121,17,142,74,1
31129.png,58,14,85,67,5
31129.png,88,15,109,68,2
31129.png,111,11,125,64,1
31130.png,54,8,76,45,2
31131.png,29,8,39,31,9
31131.png,40,7,50,30,2
31132.png,27,3,36,25,5
31132.png,37,3,47,25,7
31133.png,34,3,50,39,3
31134.png,16,1,28,16,4
31135.png,52,4,95,71,7
31135.png,96,2,118,69,1
31136.png,22,2,31,23,2
31136.png,31,2,41,23,5
31137.png,118,40,132,67,7
31137.png,129,51,144,78,6
31138.png,31,7,47,38,7
31138.png,49,7,64,38,2
31139.png,29,3,43,37,2
31139.png,42,4,57,38,8
31140.png,133,102,155,138,8
31140.png,143,96,167,132,5
31140.png,156,96,183,132,2
31141.png,27,5,39,31,5
31141.png,43,3,56,29,2
31141.png,60,2,74,28,5
31142.png,25,8,34,24,2
31142.png,33,8,39,24,7
31142.png,40,9,48,25,0
31143.png,18,2,31,21,1
31144.png,19,4,27,18,7
31144.png,27,4,36,18,3
31145.png,57,7,80,71,1
31145.png,80,11,107,75,3
31145.png,100,10,137,74,2
31146.png,30,4,41,29,9
31147.png,26,5,33,31,1
31147.png,33,5,47,31,0
31148.png,20,1,30,23,3
31148.png,31,1,42,23,2
31149.png,29,5,45,32,3
31149.png,47,8,56,35,7
31150.png,35,3,48,30,1
31150.png,46,8,58,35,2
31150.png,67,11,78,38,2
31151.png,62,11,109,84,5
31152.png,70,21,79,43,2
31152.png,78,23,88,45,9
31153.png,44,6,67,50,6
31153.png,67,6,92,50,5
31154.png,25,3,35,32,1
31154.png,35,3,44,32,9
31155.png,65,17,93,69,9
31155.png,87,16,121,68,2
31156.png,15,4,21,18,2
31156.png,22,3,25,17,1
31157.png,25,5,29,17,6
31157.png,29,6,38,18,1
31158.png,115,4,156,82,6
31158.png,152,9,184,87,0
31158.png,183,15,221,93,5
31159.png,49,17,72,61,5
31159.png,76,13,99,57,9
31160.png,26,5,41,33,5
31160.png,41,5,51,33,6
31161.png,28,7,45,36,3
31161.png,47,7,62,36,5
31162.png,26,9,33,26,1
31162.png,32,9,38,26,3
31162.png,38,10,46,27,7
31163.png,21,4,29,20,2
31163.png,30,1,37,17,6
31163.png,36,1,42,17,7
31163.png,43,3,49,19,1
31164.png,82,12,120,97,4
31164.png,121,15,158,100,3
31165.png,53,17,69,52,1
31165.png,68,15,90,50,2
31165.png,89,10,103,45,1
31166.png,46,13,62,50,5
31166.png,63,9,77,46,2
31166.png,79,7,93,44,4
31167.png,22,4,38,33,2
31167.png,38,1,52,30,7
31168.png,33,5,72,78,8
31168.png,75,1,102,74,1
31169.png,38,12,50,34,5
31169.png,46,12,61,34,5
31170.png,59,19,86,64,2
31170.png,85,18,110,63,8
31170.png,110,16,139,61,9
31171.png,19,6,25,20,9
31171.png,25,6,30,20,5
31172.png,22,1,30,25,3
31173.png,24,6,36,30,2
31173.png,35,6,48,30,2
31174.png,0,7,26,62,5
31174.png,27,10,55,65,5
31175.png,78,25,120,89,3
31175.png,116,21,152,85,9
31175.png,147,25,184,89,0
31175.png,176,18,212,82,5
31176.png,24,6,36,24,2
31176.png,32,6,46,24,6
31177.png,72,9,121,95,3
31178.png,35,11,45,28,2
31178.png,44,9,55,26,4
31178.png,54,10,62,27,1
31179.png,17,4,31,23,6
31179.png,31,4,42,23,9
31180.png,118,23,128,49,1
31180.png,126,25,137,51,5
31180.png,136,25,149,51,9
31181.png,42,9,54,45,3
31181.png,55,6,69,42,6
31182.png,20,3,30,19,9
31182.png,29,4,38,20,5
31183.png,112,26,139,57,5
31183.png,134,22,153,53,3
31183.png,154,23,175,54,9
31184.png,47,17,60,40,4
31184.png,59,15,73,38,7
31185.png,21,7,30,22,1
31185.png,28,4,37,19,9
31186.png,17,1,26,15,3
31186.png,27,1,37,15,2
31187.png,117,33,137,91,1
31187.png,139,32,171,90,6
31188.png,23,1,37,26,5
31188.png,36,1,50,26,8
31189.png,49,7,85,61,5
31190.png,41,34,66,65,2
31191.png,10,1,16,14,1
31191.png,14,2,19,15,3
31191.png,19,1,24,14,8
31192.png,32,11,47,32,7
31192.png,48,11,59,32,5
31193.png,32,7,41,30,2
31193.png,41,8,48,31,1
31193.png,48,6,58,29,3
31194.png,99,25,116,81,1
31194.png,116,30,134,86,6
31194.png,138,27,154,83,5
31195.png,31,8,50,35,3
31195.png,50,9,68,36,4
31196.png,52,7,67,55,5
31196.png,71,3,86,51,3
31197.png,42,15,61,52,5
31197.png,61,11,80,48,5
31197.png,79,10,98,47,5
31198.png,74,24,106,105,3
31198.png,101,29,133,110,3
31198.png,132,23,153,104,3
31198.png,152,26,190,107,2
31199.png,18,2,31,26,3
31199.png,30,2,44,26,9
31200.png,37,9,46,41,1
31200.png,47,7,59,39,1
31201.png,61,4,73,34,2
31202.png,31,4,47,36,2
31202.png,46,9,57,41,1
31203.png,61,17,73,47,2
31203.png,74,22,91,52,5
31203.png,93,24,105,54,7
31204.png,19,1,31,24,6
31204.png,30,1,44,24,2
31205.png,23,7,30,21,8
31205.png,29,7,37,21,2
31206.png,60,22,70,42,1
31206.png,68,23,76,43,1
31206.png,73,23,83,43,4
31207.png,18,2,27,21,2
31207.png,28,3,34,22,4
31208.png,60,18,81,55,9
31208.png,84,19,104,56,9
31209.png,30,7,49,43,3
31209.png,45,9,62,45,6
31210.png,37,8,54,46,2
31211.png,44,23,65,57,6
31211.png,62,20,81,54,6
31211.png,77,15,93,49,1
31212.png,42,8,50,33,1
31212.png,49,8,61,33,3
31213.png,40,7,48,45,1
31213.png,52,6,59,44,3
31214.png,21,1,36,27,8
31214.png,37,1,49,27,5
31215.png,17,2,24,22,4
31215.png,24,2,33,22,2
31216.png,47,13,55,33,6
31216.png,52,12,62,32,7
31216.png,60,12,74,32,5
31217.png,23,2,32,26,5
31217.png,31,2,38,26,7
31218.png,28,3,38,29,1
31218.png,39,3,56,29,9
31219.png,24,4,31,24,1
31219.png,34,6,45,26,3
31219.png,47,7,58,27,2
31220.png,38,6,49,32,2
31221.png,42,9,48,34,1
31221.png,49,11,58,36,6
31222.png,18,2,30,22,3
31222.png,30,2,37,22,1
31223.png,82,26,98,61,5
31223.png,95,21,114,56,9
31224.png,12,2,18,19,1
31224.png,19,3,26,20,3
31224.png,26,2,35,19,0
31225.png,55,11,75,59,7
31225.png,82,17,100,65,5
31226.png,18,3,38,27,2
31226.png,32,4,47,28,0
31227.png,145,28,181,143,5
31227.png,183,36,212,151,9
31228.png,76,12,104,62,8
31228.png,106,15,134,65,4
31229.png,27,3,52,31,6
31230.png,94,21,133,88,3
31230.png,141,14,169,81,5
31231.png,30,6,39,31,1
31231.png,38,5,50,30,3
31231.png,45,7,58,32,7
31232.png,19,3,27,18,2
31232.png,28,5,35,20,3
31233.png,31,9,37,30,1
31233.png,39,6,48,27,2
31233.png,48,7,55,28,1
31234.png,27,2,38,33,1
31234.png,42,5,61,36,2
31234.png,70,5,82,36,1
31234.png,86,6,103,37,7
31235.png,34,5,51,34,2
31235.png,52,7,66,36,4
31235.png,67,5,79,34,0
31235.png,80,5,92,34,7
31236.png,19,2,28,22,1
31236.png,25,1,36,21,8
31236.png,33,1,46,21,0
31237.png,20,3,33,23,4
31237.png,33,2,46,22,8
31238.png,71,14,105,77,5
31238.png,105,20,134,83,3
31239.png,107,19,132,57,2
31239.png,128,91,155,129,0
31240.png,26,5,31,29,1
31240.png,32,4,42,28,6
31240.png,42,5,52,29,7
31241.png,64,36,92,75,2
31241.png,92,24,120,63,8
31241.png,120,14,143,53,1
31242.png,38,6,48,39,5
31243.png,28,5,41,27,7
31243.png,42,5,52,27,1
31244.png,39,8,56,45,1
31244.png,55,7,76,44,6
31245.png,81,42,111,94,4
31245.png,111,18,136,70,3
31245.png,137,3,163,55,3
31246.png,63,8,91,61,8
31246.png,90,8,119,61,8
31246.png,116,1,146,54,3
31247.png,20,5,23,23,1
31247.png,26,3,30,21,1
31248.png,11,1,18,13,1
31248.png,16,1,25,13,0
31248.png,25,1,37,13,0
31249.png,31,3,48,37,2
31249.png,49,3,64,37,4
31250.png,27,5,33,29,1
31250.png,33,4,40,28,9
31251.png,46,14,61,40,2
31251.png,58,10,73,36,3
31252.png,20,2,38,28,4
31252.png,39,1,56,27,3
31253.png,70,23,97,69,6
31254.png,5,6,28,47,6
31255.png,23,6,32,31,1
31255.png,33,4,47,29,5
31256.png,56,10,97,70,5
31256.png,96,10,145,70,7
31257.png,68,17,97,69,5
31257.png,99,20,118,72,8
31258.png,35,20,49,48,1
31258.png,47,16,61,44,4
31258.png,59,11,75,39,5
31258.png,74,4,88,32,0
31259.png,32,9,47,31,3
31259.png,46,12,58,34,1
31260.png,112,29,157,108,2
31260.png,161,29,205,108,4
31261.png,41,4,58,50,7
31261.png,60,3,80,49,3
31262.png,47,7,63,46,3
31262.png,61,8,79,47,5
31263.png,46,10,74,57,8
31264.png,26,5,39,32,4
31264.png,37,3,53,30,0
31265.png,60,8,82,85,2
31265.png,81,3,101,80,4
31266.png,16,1,23,18,6
31266.png,23,2,33,19,8
31267.png,81,16,96,71,5
31267.png,99,10,111,65,9
31267.png,112,10,130,65,3
31268.png,12,3,17,16,1
31268.png,18,2,27,15,4
31268.png,26,2,34,15,5
31268.png,34,2,42,15,8
31269.png,31,5,55,43,7
31269.png,55,5,75,43,3
31270.png,75,17,96,62,2
31270.png,96,18,122,63,4
31271.png,90,31,100,77,1
31271.png,104,29,124,75,3
31272.png,142,31,182,89,3
31272.png,166,34,203,92,3
31273.png,20,1,30,24,2
31273.png,30,1,40,24,3
31273.png,39,1,47,24,1
31274.png,76,22,97,62,8
31274.png,96,22,118,62,0
31274.png,117,24,140,64,6
31275.png,27,6,34,28,1
31275.png,36,5,48,27,2
31276.png,22,3,41,31,5
31276.png,36,4,57,32,8
31277.png,25,2,37,30,1
31277.png,35,4,49,32,4
31277.png,50,4,68,32,3
31278.png,37,12,46,31,4
31278.png,47,13,53,32,1
31278.png,52,14,60,33,9
31279.png,32,1,57,31,2
31279.png,55,3,72,33,4
31280.png,89,12,127,92,4
31280.png,128,10,174,90,0
31281.png,38,8,43,37,1
31281.png,43,11,52,40,0
31282.png,35,4,46,37,3
31282.png,47,6,59,39,6
31283.png,28,8,40,26,2
31284.png,38,8,53,49,1
31284.png,50,8,68,49,8
31285.png,35,2,46,41,6
31285.png,43,3,55,42,3
31286.png,19,2,29,27,2
31286.png,30,2,39,27,2
31286.png,38,2,48,27,5
31287.png,91,9,141,108,3
31287.png,135,21,189,120,0
31288.png,31,5,47,37,6
31289.png,32,8,43,32,3
31289.png,47,9,56,33,5
31289.png,57,8,65,32,1
31290.png,65,28,80,59,2
31290.png,81,20,92,51,9
31290.png,94,19,111,50,9
31291.png,27,3,35,28,1
31291.png,34,4,45,29,4
31291.png,44,3,57,28,5
31292.png,21,2,30,24,1
31292.png,26,1,37,23,7
31292.png,35,1,46,23,3
31293.png,26,2,41,29,3
31293.png,42,4,53,31,9
31294.png,38,8,52,39,8
31294.png,53,7,67,38,2
31294.png,71,8,89,39,2
31295.png,39,7,56,47,1
31295.png,61,9,81,49,3
31296.png,27,3,43,32,1
31296.png,45,1,67,30,4
31296.png,73,3,94,32,5
31296.png,100,4,122,33,0
31297.png,24,5,36,23,2
31297.png,36,3,48,21,2
31298.png,111,16,128,47,4
31298.png,128,17,148,48,8
31299.png,19,2,34,21,5
31300.png,35,10,44,30,1
31300.png,45,10,54,30,4
31300.png,54,10,61,30,1
31301.png,20,3,32,22,8
31302.png,36,14,49,42,3
31302.png,50,15,56,43,1
31302.png,56,13,68,41,5
31303.png,38,14,49,40,1
31303.png,50,16,61,42,2
31304.png,51,13,79,64,4
31305.png,99,18,107,46,1
31305.png,113,19,127,47,5
31305.png,130,18,147,46,3
31306.png,69,16,93,101,1
31306.png,97,8,129,93,2
31306.png,134,4,169,89,2
31307.png,33,9,42,37,1
31307.png,42,9,56,37,2
31308.png,37,7,63,52,7
31308.png,61,7,88,52,7
31309.png,190,59,210,91,3
31309.png,203,55,216,87,3
31309.png,212,57,226,89,6
31310.png,32,4,45,34,2
31310.png,47,1,58,31,6
31311.png,13,1,28,19,4
31312.png,24,9,39,42,5
31312.png,37,9,47,42,1
31312.png,45,7,64,40,2
31313.png,50,5,65,45,1
31313.png,63,6,80,46,1
31314.png,211,26,261,126,5
31314.png,299,9,351,109,5
31315.png,53,7,88,53,3
31315.png,87,5,121,51,8
31316.png,39,8,54,39,2
31316.png,55,6,75,37,9
31317.png,30,5,44,38,9
31317.png,46,4,59,37,9
31318.png,56,7,85,60,9
31319.png,43,11,50,37,1
31319.png,49,9,60,35,8
31319.png,59,10,70,36,0
31320.png,32,5,45,34,3
31320.png,45,2,62,31,4
31321.png,54,9,79,59,3
31321.png,80,12,106,62,9
31322.png,14,2,20,20,1
31322.png,20,1,30,19,5
31322.png,29,1,36,19,7
31322.png,36,2,44,20,4
31323.png,51,3,76,50,4
31323.png,77,4,98,51,6
31324.png,69,22,81,45,4
31324.png,81,21,91,44,8
31325.png,34,7,44,40,6
31325.png,44,7,55,40,6
31326.png,35,8,46,37,1
31326.png,47,9,63,38,6
31327.png,30,4,40,24,4
31327.png,40,5,56,25,8
31328.png,71,16,111,85,4
31328.png,108,13,137,82,1
31329.png,23,5,32,23,8
31329.png,31,4,38,22,7
31330.png,20,2,30,21,5
31331.png,51,9,65,41,2
31331.png,67,9,92,41,4
31332.png,30,5,40,31,2
31332.png,40,2,52,28,4
31333.png,38,35,47,48,2
31333.png,39,21,49,34,3
31333.png,41,7,49,20,3
31334.png,56,19,65,38,1
31334.png,65,19,81,38,2
31334.png,81,16,90,35,1
31335.png,118,34,147,81,2
31335.png,147,34,171,81,5
31336.png,37,8,52,44,3
31336.png,53,7,69,43,5
31337.png,62,14,81,51,3
31337.png,82,11,98,48,7
31338.png,50,14,64,48,7
31338.png,72,14,82,48,1
31339.png,20,5,26,25,1
31339.png,27,2,38,22,2
31339.png,37,1,48,21,0
31340.png,27,5,37,35,1
31340.png,36,4,50,34,8
31340.png,51,5,62,35,3
31341.png,170,28,193,106,1
31341.png,190,23,216,101,1
31341.png,216,26,246,104,6
31342.png,139,85,164,120,4
31342.png,154,83,177,118,3
31342.png,169,81,192,116,4
31343.png,21,4,31,27,2
31343.png,31,4,41,27,3
31344.png,64,16,83,46,6
31344.png,79,19,95,49,2
31345.png,67,14,95,79,8
31345.png,88,12,116,77,1
31345.png,111,14,147,79,0
31346.png,36,10,45,33,1
31346.png,50,8,61,31,0
31347.png,47,11,76,56,2
31347.png,76,13,99,58,5
31347.png,94,14,123,59,4
31348.png,24,1,37,27,2
31349.png,25,5,33,21,5
31349.png,34,5,43,21,9
31350.png,20,1,36,25,6
31350.png,36,3,51,27,3
31350.png,50,1,65,25,7
31351.png,19,3,23,22,1
31351.png,23,1,29,20,2
31351.png,30,2,35,21,3
31352.png,50,7,71,52,1
31352.png,68,8,94,53,0
31353.png,29,7,44,33,2
31353.png,44,7,58,33,5
31354.png,43,6,76,54,6
31355.png,38,8,55,48,1
31355.png,54,3,76,43,5
31356.png,24,1,39,23,4
31357.png,64,32,82,65,3
31357.png,71,31,91,64,6
31357.png,84,34,102,67,5
31358.png,42,7,67,49,4
31358.png,66,7,89,49,9
31359.png,16,1,27,19,2
31359.png,27,1,35,19,1
31360.png,28,3,36,29,1
31360.png,37,4,47,30,6
31361.png,19,1,27,22,5
31361.png,27,1,35,22,0
31361.png,36,1,42,22,7
31362.png,29,1,46,40,2
31362.png,44,2,61,41,6
31362.png,57,2,78,41,9
31363.png,12,1,20,12,2
31364.png,20,1,35,25,2
31364.png,32,1,46,25,3
31365.png,35,8,46,33,1
31365.png,48,6,62,31,8
31365.png,60,5,77,30,9
31366.png,31,3,51,38,5
31366.png,49,2,71,37,8
31367.png,43,3,52,30,2
31368.png,144,94,182,169,4
31368.png,179,77,211,152,8
31368.png,209,59,244,134,6
31369.png,48,11,72,49,2
31370.png,29,3,38,27,3
31370.png,38,2,49,26,5
31371.png,17,5,24,20,3
31371.png,23,4,29,19,0
31371.png,29,4,35,19,7
31372.png,157,56,175,92,9
31372.png,172,53,182,89,1
31372.png,179,53,194,89,6
31373.png,44,11,52,33,4
31373.png,53,11,62,33,9
31373.png,66,12,73,34,9
31374.png,28,7,36,28,1
31374.png,36,6,48,27,8
31374.png,46,4,57,25,7
31374.png,55,4,69,25,4
31375.png,24,6,52,44,3
31375.png,49,2,71,40,6
31376.png,68,18,95,79,8
31376.png,95,19,125,80,7
31377.png,102,37,112,104,1
31377.png,115,26,136,93,6
31378.png,36,8,54,44,8
31379.png,110,39,136,93,4
31379.png,143,33,167,87,8
31380.png,25,2,37,28,2
31381.png,198,106,213,142,1
31381.png,210,108,225,144,2
31381.png,222,110,243,146,5
31382.png,32,8,45,35,6
31382.png,45,6,62,33,0
31383.png,27,7,41,30,2
31383.png,41,2,55,25,2
31384.png,17,1,30,26,1
31384.png,30,1,43,26,3
31384.png,42,1,60,26,5
31384.png,56,2,71,27,6
31385.png,43,7,57,39,1
31385.png,76,5,96,37,3
31385.png,96,8,121,40,4
31386.png,30,11,38,32,1
31386.png,37,11,44,32,2
31386.png,43,10,49,31,2
31387.png,15,1,26,20,3
31387.png,25,1,35,20,3
31388.png,50,12,60,35,7
31388.png,58,11,69,34,4
31389.png,28,8,45,35,9
31390.png,49,16,67,47,1
31390.png,64,11,81,42,7
31391.png,39,12,46,33,1
31391.png,44,10,51,31,1
31392.png,58,35,77,70,1
31392.png,72,25,90,60,1
31392.png,83,16,104,51,0
31393.png,31,8,40,35,1
31393.png,40,7,55,34,3
31394.png,64,19,83,60,5
31394.png,81,18,97,59,0
31394.png,93,18,112,59,1
31395.png,23,5,33,28,1
31396.png,59,23,69,56,5
31396.png,72,20,82,53,8
31397.png,62,22,85,56,3
31397.png,85,24,104,58,4
31398.png,53,10,61,41,5
31398.png,60,12,69,43,6
31399.png,23,2,54,39,6
31400.png,20,3,31,27,5
31400.png,31,3,40,27,6
31401.png,25,6,34,23,7
31401.png,34,6,42,23,4
31402.png,19,9,26,24,1
31403.png,52,12,59,32,1
31403.png,58,13,71,33,4
31403.png,69,14,79,34,1
31404.png,25,5,33,21,1
31405.png,56,8,70,29,2
31405.png,70,21,82,42,0
31405.png,83,35,97,56,6
31405.png,96,46,113,67,2
31406.png,47,9,71,49,3
31406.png,75,6,98,46,8
31407.png,63,7,98,62,4
31407.png,88,13,116,68,1
31408.png,59,15,79,49,2
31408.png,79,15,94,49,1
31409.png,35,4,50,37,2
31409.png,51,3,63,36,0
31410.png,16,3,25,23,4
31410.png,26,2,37,22,6
31411.png,48,8,73,72,1
31411.png,67,7,96,71,5
31411.png,93,8,115,72,7
31412.png,144,41,161,87,1
31412.png,160,42,178,88,0
31412.png,177,44,200,90,2
31412.png,199,45,220,91,1
31413.png,18,4,24,17,4
31413.png,25,4,30,17,0
31413.png,30,3,36,16,9
31414.png,29,6,40,34,1
31414.png,38,3,55,31,5
31415.png,41,6,65,45,5
31415.png,65,8,86,47,2
31416.png,23,5,39,29,5
31416.png,37,3,53,27,1
31417.png,34,11,44,40,3
31417.png,42,13,53,42,9
31418.png,41,5,76,49,9
31419.png,23,1,28,25,4
31419.png,31,1,41,25,9
31420.png,17,2,24,20,1
31420.png,26,2,35,20,3
31420.png,35,2,41,20,1
31421.png,44,6,65,39,9
31422.png,45,4,60,50,1
31422.png,58,3,74,49,6
31422.png,77,9,93,55,3
31423.png,77,12,91,74,3
31423.png,101,7,115,69,6
31423.png,121,18,139,80,3
31424.png,116,73,127,101,1
31424.png,126,75,135,103,7
31424.png,136,77,145,105,4
31425.png,26,7,36,24,2
31425.png,36,8,41,25,1
31425.png,41,8,52,25,3
31425.png,52,8,61,25,0
31426.png,38,9,51,39,1
31426.png,50,9,65,39,5
31426.png,64,11,77,41,6
31426.png,76,9,92,39,6
31427.png,25,5,32,22,2
31427.png,31,4,39,21,8
31428.png,22,2,28,22,1
31428.png,27,3,35,23,2
31428.png,32,4,40,24,2
31429.png,28,8,34,30,1
31429.png,32,7,38,29,1
31429.png,37,5,47,27,1
31430.png,19,4,27,22,1
31430.png,29,3,39,21,8
31430.png,43,2,51,20,7
31430.png,55,2,65,20,0
31431.png,28,4,38,28,9
31431.png,38,3,48,27,7
31432.png,95,40,118,91,1
31432.png,109,37,139,88,0
31432.png,135,25,166,76,7
31433.png,25,5,35,23,3
31433.png,35,6,48,24,3
31434.png,34,6,59,42,3
31434.png,56,7,82,43,2
31435.png,75,18,97,62,3
31435.png,95,21,122,65,4
31436.png,53,7,79,57,2
31436.png,77,8,101,58,0
31437.png,25,4,32,27,1
31437.png,32,4,43,27,3
31437.png,43,5,54,28,2
31438.png,17,2,25,17,3
31438.png,26,1,37,16,2
31439.png,107,38,162,130,2
31439.png,158,35,206,127,9
31439.png,204,22,255,114,6
31440.png,23,4,35,24,8
31441.png,41,2,66,45,9
31441.png,65,6,91,49,4
31442.png,26,8,32,27,1
31442.png,32,8,39,27,8
31443.png,20,3,32,27,2
31443.png,32,3,42,27,2
31444.png,127,13,160,79,9
31444.png,172,14,198,80,1
31445.png,33,5,53,31,2
31446.png,41,7,49,31,8
31446.png,51,6,63,30,3
31447.png,76,16,89,74,1
31447.png,92,15,122,73,3
31447.png,120,17,153,75,8
31448.png,57,15,74,47,8
31448.png,73,15,90,47,4
31448.png,89,13,105,45,0
31449.png,28,5,38,30,2
31449.png,36,4,47,29,7
31450.png,72,14,99,84,8
31450.png,109,13,136,83,8
31451.png,18,2,29,24,6
31451.png,28,1,40,23,3
31452.png,30,5,36,34,1
31452.png,38,6,50,35,0
31453.png,26,5,36,26,7
31453.png,37,6,48,27,9
31454.png,63,9,79,62,2
31454.png,78,11,106,64,5
31455.png,107,59,124,84,3
31455.png,123,57,135,82,1
31456.png,72,5,141,98,2
31457.png,40,2,60,48,8
31457.png,65,6,82,52,7
31458.png,32,4,44,37,6
31458.png,45,4,55,37,2
31459.png,26,7,46,33,2
31459.png,46,7,58,33,7
31459.png,60,6,79,32,0
31459.png,78,8,94,34,7
31460.png,63,18,81,68,6
31461.png,42,9,72,58,6
31462.png,58,1,112,76,2
31462.png,112,10,167,85,3
31463.png,36,7,48,40,1
31463.png,44,8,55,41,3
31463.png,55,7,69,40,8
31464.png,62,6,95,70,2
31464.png,92,9,127,73,7
31465.png,38,6,60,46,7
31465.png,61,4,80,44,1
31466.png,38,9,50,44,3
31466.png,53,15,62,50,1
31467.png,54,22,67,56,4
31468.png,45,15,58,39,6
31468.png,58,15,71,39,8
31469.png,57,8,75,46,3
31469.png,74,10,95,48,9
31470.png,26,4,36,30,1
31470.png,36,4,53,30,3
31471.png,78,23,110,88,3
31471.png,110,25,139,90,7
31472.png,29,1,47,37,4
31472.png,44,1,66,37,9
31473.png,183,30,202,60,4
31473.png,198,32,215,62,0
31473.png,207,29,227,59,4
31474.png,18,3,28,19,2
31474.png,28,3,38,19,3
31475.png,49,18,66,69,1
31475.png,66,15,79,66,1
31476.png,124,16,145,67,7
31476.png,149,11,166,62,8
31477.png,80,10,108,68,2
31477.png,108,7,132,65,8
31478.png,23,3,41,27,8
